vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,ratecode_id,store_and_fwd_flag,pickup_location_id,dropoff_location_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
1,2017-01-01 00:32:05,2017-01-01 00:37:48,1,1.2,1,N,140,236,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0.0,0.0
1,2017-01-01 00:43:25,2017-01-01 00:47:42,2,0.7,1,N,237,140,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0.0,0.0
1,2017-01-01 00:49:10,2017-01-01 00:53:53,2,0.8,1,N,140,237,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0.0,0.0
1,2017-01-01 00:36:42,2017-01-01 00:41:09,1,1.1,1,N,41,42,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0.0,0.0
1,2017-01-01 00:07:41,2017-01-01 00:18:16,1,3.0,1,N,48,263,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,0.0,0.0
1,2017-01-01 00:20:52,2017-01-01 00:24:59,2,0.7,1,N,236,262,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0.0,0.0
1,2017-01-01 00:33:49,2017-01-01 00:42:38,2,1.6,1,N,236,238,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,0.0,0.0
1,2017-01-01 00:48:22,2017-01-01 00:52:15,2,0.6,1,N,238,239,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,0.0,0.0
1,2017-01-01 00:57:12,2017-01-01 01:06:28,2,1.0,1,N,239,48,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55,0.0,0.0
1,2017-01-01 00:10:25,2017-01-01 00:29:06,1,1.0,1,N,246,48,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,0.0,0.0
1,2017-01-01 00:38:28,2017-01-01 01:30:55,4,2.5,1,N,48,162,2,29.0,0.5,0.5,0.0,0.0,0.3,30.3,0.0,0.0
1,2017-01-01 00:26:17,2017-01-01 00:32:28,3,1.1,1,N,114,79,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0.0,0.0
